ID,name,latitude,longitude,mean_checkin_time,review,category
295,Cafe Envie & Espresso Bar,29.9614949177,-90.0586976759,16.0,"I made my Yelp account for the soul purpose of reviewing this place; I think that very much speaks to how I enjoyed the experience. It's exactly what you would expect from a local cafe/coffee shop and then some. The food and coffee were great and the atmosphere was very friendly and casual. The architecture of the dining room was very cool as well - it had a very Victorian feel, which I personally love. The service was a bit slow, but the barista was the only person working behind the counter and she was also very personable, so for that we can forgive her. When I go to a coffee shop I usually go to stay and relax, often reading or sketching. It is the perfect place for that, with both indoor and outdoor tables, a booth, and a counter. I also appreciated the dog-friendly policy but that's definitely a personal preference and isn't right for everyone. The location is also great, being situated in the French quarter. My only complaint is that I could only visit once on my trip to New Orleans.",Restaurants
2453,Bistro Daisy,29.9218831,-90.1195416,1.0,"I really enjoyed my time here. I had just come out of hermit mode and was to catch up with two of my favorite people. I chose Bistro Daisy on a Friday night. It was a bit last minute, but I managed to get reservations near their opening time. Everything was great; the drinks (mixed and wine), the food, the ambiance, the noise level (which I'm usually complaining about), and the service. We stayed nearly from opening to close, and they never made subtle suggestions that we should leave (e.g. ceasing to fill our waters) and allowed us to keep drinking at the table, even though it was a busy Friday.",Restaurants
1604,Charming Charlie - New Orleans,29.9608048029,-90.1856888638,19.0,"I love that everything is grouped by colors! What isn't good about getting a matching purse, wallet, cell phone cover, key ring, earrings and necklace?!?! On my most recent visit, I knew I needed to replace my wallet that was falling apart. I was able to get exactly what I wanted. Then I saw the socks were on sale, 3 pairs for $15, so I had to get some cute socks.  I suck at accessorizing. Seriously. But this makes it easy for the fashion clueless like myself, I can come in with a photo of my outfit, and get all of the needed accessories at one stop. The prices are reasonable, the quality is kind of cheap, so if something breaks after a few uses, it is all good, as you did not break the bank to get it in the first place.  Parking is plentiful. Aisles can be a bit narrow. Sales are great, clerks are nearby if you need any assistance.",Shopping
2759,Motown Coney Island,29.9749597,-90.0793373,19.0,"There were only a couple of reviews on this place and my daughter said, oh come on Mom, let's give it a try so I said ok.    I was glad that we went.  We ordered a little bit of everything.  We had the chili and cheese fries based on another reviewer's recommendation and they were good.  I should have known to stop there, but I didn't haha!  She ordered French toast (we could get breakfast, lunch and dinner when we went in) and I ordered a hamburger - personal choice for me.  First time in I always order a burger, because if that is right then the next time I order something different because that will more than likely be done right too!  My burger was EXCELLENT and the tomato was absolutely awesome!  While the French toast was flavorful, it was a little soggy for my tastes, but my daughter liked it.   While talking with the owners we found out they were from Detroit and so is her grandfather and they had REAL hot dogs from Detroit, so I had to take two to go.  I asked for them raw simply because I knew he would want to cook them himself and he went on and on about them and how good they are.  I am a native NYer and when I asked them if they had any white coney's they said sadly no, they did not, as they were from Detroit and white coney's are only from NY.  It made me happy though, because they knew what I was talking about.  I have been to several ""hot dog restaurants"" and they have no idea what a white coney is and you can NOT get one anywhere in the city unfortunately.    I would come back to this restaurant we had a delightful experience and excellent food and the owners were just so nice.  I hope they make it.",Restaurants
2270,Three Legged Dog,29.9575258,-90.0693665,8.0,"Decent bar tucked in a pocket right off Bourbon.  Go here to avoid the tourists, and for cozy decor you can (usually) have a conversation in.",Restaurants
1314,RadioShack,29.9537052,-90.0692261,18.0,Radio Shack is just too expensive for what they offer. I wanted to buy a micro usb cable for my cell phone and they wanted $25 for a cable i can get at Bestbuy for 10 bucks. Needless to say it stayed on the shelf anb i got one from CVS for $7.99.,Shopping
2074,Captain Sal's Seafood,29.929901,-90.09263,20.0,"My neighborhood boiled seafood fix!   I can't speak for the sandwiches or fries or anything that isn't boiled crawfish, shrimp, or crabs. But seriously, y'all, that's enough to give this place 4 stars.   This place is probably equidistance from my house to Big Fisherman, but I usually choose Captain Sal's for my routine boiled crawfish fix (at least once a week, once the season kicks into high gear). Why? Because the crawfish aren't as SALTY as they are at BF, and because the lady who runs the operation at Captain Sal's is ADORABLE and always fishes out the biggest crawfish in the batch to toss into the bag for me. You don't always want to eat the biggest crawfish (good way to break a fingernail, y'all), but the sentiment is nice. :-)  I just realized this review reads as though Brittney Spears had a vocabulary lesson: ""You taste like paaaradise, and I need a vacation tonight! So if I said I want your crawfish now . . . would you hold it against me?""",Restaurants
1589,J.Crew,29.951857,-90.065487,20.0,"Ashley's customer service was impeccable.  Friendly and helpful, but not fake or pushy in any way.  She truly went the distance, helping me look up a specific pair of pants in my size and getting me the in-store sale price when i ordered them over the phone!",Shopping
1730,The Bop,29.9519827461,-90.0704352396,17.0,"I love this place, I work close by and usually eat here about once week. The employees are always nice and the food area is kept clean. It's inside Place St.Charles in a Food court, but don't let that scare you! I always get a tuna poke bop with zucchini instead of rice, but everything that comes out looks good. They have a unique twist on some sushi style burritos that always look amazing too. The food is always fresh and delicious.",Restaurants
2395,Brad & Dellwen Flags,29.9295893,-90.0769784,18.0,"A true flag extravaganza!  Also, the nicest people in the world.  I accidentally walked out without a flag I had bought and just called them.  They are putting it in the mail to me today and could not have been nicer.",Shopping
508,Seersucker Restaurant & Catering,29.929608,-90.048326,17.0,First time here and I'll be back. Friendly staff and clean. Highly recommend the roastbeef po-boy and hand cut french fries. Can't wait to try the gumbo!,Restaurants
